chrom,start,end,foxa2_normal_like_atac,foxa2_abnormal_like_atac,delta_abnormal_minus_normal,absolute_delta,bin_label
chr9,136500000,137000000,54.344350496728616,54.56812618891849,0.22377569218987503,0.22377569218987503,chr9:136500000-137000000
chr9,137000000,137500000,259.3266684918922,226.62344447282553,-32.70322401906665,32.70322401906665,chr9:137000000-137500000
chr9,137500000,138000000,1.3462894961529352,2.16081976866263,0.8145302725096948,0.8145302725096948,chr9:137500000-138000000
chr9,138000000,138500000,20.50181428680332,21.437482211095528,0.9356679242922077,0.9356679242922077,chr9:138000000-138500000
chr9,138500000,139000000,43.2674911300198,32.18848614188034,-11.07900498813946,11.07900498813946,chr9:138500000-139000000
chr9,139000000,139500000,48.193121641786824,48.4071582397991,0.21403659801227803,0.21403659801227803,chr9:139000000-139500000
chr9,139500000,140000000,122.90137638550947,129.19378751600905,6.292411130499588,6.292411130499588,chr9:139500000-140000000
chr9,140000000,140500000,34.72442686029552,45.296725439891524,10.572298579596001,10.572298579596001,chr9:140000000-140500000
chr9,140500000,141000000,26.99466063280844,20.577376660288824,-6.417283972519616,6.417283972519616,chr9:140500000-141000000
chr9,141000000,141213431,0.0,0.29060823335422303,0.29060823335422303,0.29060823335422303,chr9:141000000-141213431
chr10,0,500000,16.111634450847315,30.931115177204028,14.819480726356712,14.819480726356712,chr10:0-500000
chr10,500000,1000000,18.322460190821463,15.71702061482926,-2.6054395759922038,2.6054395759922038,chr10:500000-1000000
chr10,1000000,1500000,40.990640187515915,35.38735398198652,-5.603286205529393,5.603286205529393,chr10:1000000-1500000
chr10,1500000,2000000,2.6323025898974217,0.9617032663252361,-1.6705993235721857,1.6705993235721857,chr10:1500000-2000000
chr10,2000000,2500000,8.528821041244207,6.005903507024913,-2.522917534219294,2.522917534219294,chr10:2000000-2500000
chr10,2500000,3000000,6.809669005021475,0.7749553222656249,-6.03471368275585,6.03471368275585,chr10:2500000-3000000
chr10,3000000,3500000,12.281799029927994,18.975671969394817,6.693872939466823,6.693872939466823,chr10:3000000-3500000
chr10,3500000,4000000,61.5718269348508,82.10773645642931,20.53590952157851,20.53590952157851,chr10:3500000-4000000
chr10,4000000,4500000,8.461361491475785,1.529662473358377,-6.931699018117408,6.931699018117408,chr10:4000000-4500000
chr10,4500000,5000000,17.853052681868277,19.05398596911169,1.2009332872434122,1.2009332872434122,chr10:4500000-5000000
chr10,5000000,5500000,12.337563548594265,12.358659277662253,0.021095729067988955,0.021095729067988955,chr10:5000000-5500000
chr10,5500000,6000000,25.858849727872947,25.88890387541339,0.030054147540443665,0.030054147540443665,chr10:5500000-6000000
chr10,6000000,6500000,21.95205578921692,29.509805068940036,7.557749279723115,7.557749279723115,chr10:6000000-6500000
chr10,6500000,7000000,5.721012113959518,3.2077088357252426,-2.5133032782342757,2.5133032782342757,chr10:6500000-7000000
chr10,7000000,7500000,3.917712606695932,5.604512315214607,1.686799708518675,1.686799708518675,chr10:7000000-7500000
chr10,7500000,8000000,11.385315983630388,12.303594786178204,0.9182788025478157,0.9182788025478157,chr10:7500000-8000000
chr10,8000000,8500000,10.82425908769664,11.338373690397425,0.5141146027007846,0.5141146027007846,chr10:8000000-8500000
chr10,8500000,9000000,6.56153416275289,2.757979037256458,-3.803555125496432,3.803555125496432,chr10:8500000-9000000
chr10,9000000,9500000,3.952153738503045,1.874949525004042,-2.077204213499003,2.077204213499003,chr10:9000000-9500000
chr10,9500000,10000000,0.0,0.0,0.0,0.0,chr10:9500000-10000000
chr10,10000000,10500000,0.0,0.0,0.0,0.0,chr10:10000000-10500000
chr10,10500000,11000000,0.0,0.0,0.0,0.0,chr10:10500000-11000000
chr10,11000000,11500000,1.229856710432743,3.151862434409491,1.922005723976748,1.922005723976748,chr10:11000000-11500000
chr10,11500000,12000000,20.326619291082245,23.25740323683038,2.9307839457481357,2.9307839457481357,chr10:11500000-12000000
chr10,12000000,12500000,22.565105582413754,22.491656437176164,-0.07344914523758916,0.07344914523758916,chr10:12000000-12500000
chr10,12500000,13000000,11.918902515346769,6.40092572718064,-5.517976788166129,5.517976788166129,chr10:12500000-13000000
chr10,13000000,13500000,39.09921621445101,44.605177794300836,5.505961579849824,5.505961579849824,chr10:13000000-13500000
chr10,13500000,14000000,7.973355293674484,8.986799637364195,1.0134443436897111,1.0134443436897111,chr10:13500000-14000000
chr10,14000000,14500000,3.741672723752378,3.199140205844604,-0.542532517907774,0.542532517907774,chr10:14000000-14500000
chr10,14500000,15000000,19.53479190205843,24.30652909323647,4.77173719117804,4.77173719117804,chr10:14500000-15000000
chr10,15000000,15500000,22.431641701335852,19.12628468574531,-3.305357015590541,3.305357015590541,chr10:15000000-15500000
chr10,15500000,16000000,6.226691436322511,9.816382470118446,3.589691033795935,3.589691033795935,chr10:15500000-16000000
chr10,16000000,16500000,9.254858972420413,17.737049582296216,8.482190609875802,8.482190609875802,chr10:16000000-16500000
chr10,16500000,17000000,24.69733135695725,26.82426270613303,2.1269313491757806,2.1269313491757806,chr10:16500000-17000000
chr10,17000000,17500000,5.764074104887973,11.123150452695786,5.359076347807813,5.359076347807813,chr10:17000000-17500000
chr10,17500000,18000000,6.240437790067925,10.669188153522875,4.42875036345495,4.42875036345495,chr10:17500000-18000000
chr10,18000000,18500000,1.9420276135725225,2.7319207055076102,0.7898930919350877,0.7898930919350877,chr10:18000000-18500000
chr10,18500000,19000000,16.812937709978325,21.979589105497492,5.1666513955191675,5.1666513955191675,chr10:18500000-19000000
chr10,19000000,19500000,22.217690058479533,0.6780858581967807,-21.539604200282753,21.539604200282753,chr10:19000000-19500000
chr10,19500000,20000000,4.843947615630574,3.0603204607570134,-1.7836271548735607,1.7836271548735607,chr10:19500000-20000000
chr10,20000000,20500000,8.542781108956438,10.05886158675763,1.5160804778011912,1.5160804778011912,chr10:20000000-20500000
chr10,20500000,21000000,0.0,0.0,0.0,0.0,chr10:20500000-21000000
chr10,21000000,21500000,4.721133033821419,12.389956900996832,7.668823867175414,7.668823867175414,chr10:21000000-21500000
chr10,21500000,22000000,35.630813587750325,38.93024048648767,3.2994268987373445,3.2994268987373445,chr10:21500000-22000000
chr10,22000000,22500000,12.920492078812272,20.268477138562147,7.347985059749876,7.347985059749876,chr10:22000000-22500000
chr10,22500000,23000000,18.146307864064436,22.66404249442425,4.517734630359815,4.517734630359815,chr10:22500000-23000000
chr10,23000000,23500000,11.006857805895583,17.603421181508715,6.596563375613131,6.596563375613131,chr10:23000000-23500000
chr10,23500000,24000000,24.70231297291085,38.63658997044555,13.934276997534699,13.934276997534699,chr10:23500000-24000000
chr10,24000000,24500000,1.786329038725723,7.113048759553131,5.326719720827407,5.326719720827407,chr10:24000000-24500000
chr10,24500000,25000000,22.115882799116072,13.759597994238085,-8.356284804877987,8.356284804877987,chr10:24500000-25000000
chr10,25000000,25500000,20.841936362843178,36.53732646398547,15.695390101142294,15.695390101142294,chr10:25000000-25500000
chr10,25500000,26000000,2.511685934583074,0.0,-2.511685934583074,2.511685934583074,chr10:25500000-26000000
chr10,26000000,26500000,0.7289524532499767,0.5020295804139798,-0.22692287283599688,0.22692287283599688,chr10:26000000-26500000
chr10,26500000,27000000,19.37450427327929,12.364869550110882,-7.009634723168407,7.009634723168407,chr10:26500000-27000000
chr10,27000000,27500000,34.8219729722748,43.8758084392052,9.053835466930401,9.053835466930401,chr10:27000000-27500000
chr10,27500000,28000000,27.320361818105972,37.46971738647394,10.149355568367966,10.149355568367966,chr10:27500000-28000000
chr10,28000000,28500000,15.917828376318223,25.745689225946123,9.8278608496279,9.8278608496279,chr10:28000000-28500000
chr10,28500000,29000000,23.326315480838502,28.409865749220515,5.083550268382012,5.083550268382012,chr10:28500000-29000000
chr10,29000000,29500000,7.875542405645074,12.992388115971112,5.116845710326038,5.116845710326038,chr10:29000000-29500000
chr10,29500000,30000000,12.790537147655156,14.490588058793293,1.7000509111381366,1.7000509111381366,chr10:29500000-30000000
chr10,30000000,30500000,28.598555319227206,23.440337133892058,-5.158218185335148,5.158218185335148,chr10:30000000-30500000
chr10,30500000,31000000,15.170562776933048,16.674957284489587,1.5043945075565386,1.5043945075565386,chr10:30500000-31000000
chr10,31000000,31500000,22.375520027619842,23.39151699138415,1.0159969637643087,1.0159969637643087,chr10:31000000-31500000
chr10,31500000,32000000,29.910736297430997,41.46102977717779,11.550293479746795,11.550293479746795,chr10:31500000-32000000
chr10,32000000,32500000,22.95509045806295,29.984567114638,7.029476656575049,7.029476656575049,chr10:32000000-32500000
chr10,32500000,33000000,25.198160815713376,30.452279165567955,5.254118349854579,5.254118349854579,chr10:32500000-33000000
chr10,33000000,33500000,25.949989275995673,29.198887249827532,3.248897973831859,3.248897973831859,chr10:33000000-33500000
chr10,33500000,34000000,26.90633742154568,24.148275300519437,-2.758062121026242,2.758062121026242,chr10:33500000-34000000
chr10,34000000,34500000,5.224944664492078,3.64042153557335,-1.584523128918728,1.584523128918728,chr10:34000000-34500000
chr10,34500000,35000000,5.041824356550137,4.239420717828155,-0.802403638721982,0.802403638721982,chr10:34500000-35000000
chr10,35000000,35500000,18.568478724244624,23.825521333421495,5.257042609176871,5.257042609176871,chr10:35000000-35500000
chr10,35500000,36000000,10.82906598323588,19.24141652360321,8.41235054036733,8.41235054036733,chr10:35500000-36000000
chr10,36000000,36500000,22.03377035884723,5.007569941279698,-17.026200417567534,17.026200417567534,chr10:36000000-36500000
chr10,36500000,37000000,0.4701950100636782,0.0,-0.4701950100636782,0.4701950100636782,chr10:36500000-37000000
chr10,37000000,37500000,0.983650135511634,0.0,-0.983650135511634,0.983650135511634,chr10:37000000-37500000
chr10,37500000,38000000,0.0,0.0,0.0,0.0,chr10:37500000-38000000
chr10,38000000,38500000,33.72948994902883,36.41508998220884,2.685600033180009,2.685600033180009,chr10:38000000-38500000
chr10,38500000,39000000,11.668648756789963,11.549166653278347,-0.1194821035116167,0.1194821035116167,chr10:38500000-39000000
chr10,39000000,39500000,0.0,0.0,0.0,0.0,chr10:39000000-39500000
chr10,39500000,40000000,0.0,0.0,0.0,0.0,chr10:39500000-40000000
chr10,40000000,40500000,0.0,0.0,0.0,0.0,chr10:40000000-40500000
chr10,40500000,41000000,0.0,0.0,0.0,0.0,chr10:40500000-41000000
chr10,41000000,41500000,0.0,0.0,0.0,0.0,chr10:41000000-41500000
chr10,41500000,42000000,0.0,0.0,0.0,0.0,chr10:41500000-42000000
chr10,42000000,42500000,0.8052118109226131,1.4046064318156486,0.5993946208930355,0.5993946208930355,chr10:42000000-42500000
chr10,42500000,43000000,18.2652925783616,0.38747767184643034,-17.87781490651517,17.87781490651517,chr10:42500000-43000000
chr10,43000000,43500000,11.71356335806148,18.568267304216864,6.854703946155384,6.854703946155384,chr10:43000000-43500000
chr10,43500000,44000000,28.1984785012637,29.358692664690206,1.160214163426506,1.160214163426506,chr10:43500000-44000000
chr10,44000000,44500000,10.216271543509313,8.872289229463894,-1.3439823140454195,1.3439823140454195,chr10:44000000-44500000
chr10,44500000,45000000,6.3863288900313355,7.094096965669511,0.7077680756381755,0.7077680756381755,chr10:44500000-45000000
chr10,45000000,45500000,80.26877920197437,67.07466161649984,-13.19411758547453,13.19411758547453,chr10:45000000-45500000
chr10,45500000,46000000,17.411504528964674,53.91176415323159,36.50025962426692,36.50025962426692,chr10:45500000-46000000
chr10,46000000,46500000,22.925383602620258,35.09028090050652,12.164897297886263,12.164897297886263,chr10:46000000-46500000
chr10,46500000,47000000,3.5149558900328253,8.298548073993462,4.7835921839606375,4.7835921839606375,chr10:46500000-47000000
chr10,47000000,47500000,3.5149558900328257,10.848709415948662,7.333753525915836,7.333753525915836,chr10:47000000-47500000
chr10,47500000,48000000,7.321739765755302,8.3091293805571,0.9873896148017973,0.9873896148017973,chr10:47500000-48000000
chr10,48000000,48500000,6.326120029187828,7.3708222483926225,1.0447022192047948,1.0447022192047948,chr10:48000000-48500000
chr10,48500000,49000000,2.78581261168905,3.866720057315624,1.0809074456265741,1.0809074456265741,chr10:48500000-49000000
chr10,49000000,49500000,13.573040783220181,6.632430383616718,-6.940610399603463,6.940610399603463,chr10:49000000-49500000
chr10,49500000,50000000,16.954901242027972,19.918176545356996,2.9632753033290236,2.9632753033290236,chr10:49500000-50000000
chr10,50000000,50500000,6.172162094114424,6.493121180126178,0.3209590860117544,0.3209590860117544,chr10:50000000-50500000
chr10,50500000,51000000,19.250764379274617,32.569703403879025,13.318939024604408,13.318939024604408,chr10:50500000-51000000
chr10,51000000,51500000,38.2296567171578,51.50102663762875,13.271369920470946,13.271369920470946,chr10:51000000-51500000
chr10,51500000,52000000,18.039998265491246,21.136042564463263,3.096044298972018,3.096044298972018,chr10:51500000-52000000
chr10,52000000,52500000,24.462095563361057,30.054557972749762,5.592462409388705,5.592462409388705,chr10:52000000-52500000
chr10,52500000,53000000,7.749131720835998,8.741782134448018,0.9926504136120196,0.9926504136120196,chr10:52500000-53000000
chr10,53000000,53500000,20.202862194056966,23.92674543841865,3.7238832443616836,3.7238832443616836,chr10:53000000-53500000
chr10,53500000,54000000,14.038662418766743,14.97971533272657,0.9410529139598278,0.9410529139598278,chr10:53500000-54000000
chr10,54000000,54500000,13.0594574574687,5.279306966290639,-7.780150491178061,7.780150491178061,chr10:54000000-54500000
chr10,54500000,55000000,10.669789430255628,9.702289962194042,-0.967499468061586,0.967499468061586,chr10:54500000-55000000
chr10,55000000,55500000,4.656739166378283,5.7146381783259,1.057899011947617,1.057899011947617,chr10:55000000-55500000
chr10,55500000,56000000,3.68028479663382,2.969736488283403,-0.7105483083504169,0.7105483083504169,chr10:55500000-56000000
chr10,56000000,56500000,0.0,0.0,0.0,0.0,chr10:56000000-56500000
chr10,56500000,57000000,1.6245373712069746,1.0655635517236968,-0.5589738194832778,0.5589738194832778,chr10:56500000-57000000
chr10,57000000,57500000,2.992548676130837,1.6467799708295408,-1.345768705301296,1.345768705301296,chr10:57000000-57500000
chr10,57500000,58000000,3.494945979746429,1.2377811985508822,-2.257164781195547,2.257164781195547,chr10:57500000-58000000
chr10,58000000,58500000,10.607474838477978,9.4776281826738,-1.1298466558041778,1.1298466558041778,chr10:58000000-58500000
chr10,58500000,59000000,0.0,0.0,0.0,0.0,chr10:58500000-59000000
chr10,59000000,59500000,4.816796954492267,6.263860587556591,1.4470636330643245,1.4470636330643245,chr10:59000000-59500000
chr10,59500000,60000000,4.418554475232645,5.1319526369146145,0.7133981616819698,0.7133981616819698,chr10:59500000-60000000
chr10,60000000,60500000,26.983466444164318,32.191103292087206,5.207636847922888,5.207636847922888,chr10:60000000-60500000
chr10,60500000,61000000,10.823459755940247,10.022667666639755,-0.8007920893004918,0.8007920893004918,chr10:60500000-61000000
chr10,61000000,61500000,6.301991599406193,14.899957822861605,8.597966223455412,8.597966223455412,chr10:61000000-61500000
chr10,61500000,62000000,18.575802316157727,23.332041147459027,4.7562388313012995,4.7562388313012995,chr10:61500000-62000000
chr10,62000000,62500000,3.9483896573058863,3.606353334283726,-0.34203632302216036,0.34203632302216036,chr10:62000000-62500000
chr10,62500000,63000000,7.208374493222086,10.05018398587713,2.8418094926550435,2.8418094926550435,chr10:62500000-63000000
chr10,63000000,63500000,0.5651333398580901,1.6438421530801741,1.0787088132220841,1.0787088132220841,chr10:63000000-63500000
chr10,63500000,64000000,20.47129632074323,23.023327269331592,2.55203094858836,2.55203094858836,chr10:63500000-64000000
chr10,64000000,64500000,5.86072294387678,4.595688015455744,-1.265034928421036,1.265034928421036,chr10:64000000-64500000
chr10,64500000,65000000,24.12263741822895,31.665736072461016,7.543098654232065,7.543098654232065,chr10:64500000-65000000
chr10,65000000,65500000,19.4111483459533,27.46470941967918,8.05356107372588,8.05356107372588,chr10:65000000-65500000
chr10,65500000,66000000,15.041168200887562,6.953487862717651,-8.08768033816991,8.08768033816991,chr10:65500000-66000000
chr10,66000000,66500000,5.254849007183109,4.111274022361766,-1.1435749848213437,1.1435749848213437,chr10:66000000-66500000
chr10,66500000,67000000,7.341469089511405,4.931790699723655,-2.40967838978775,2.40967838978775,chr10:66500000-67000000
chr10,67000000,67500000,4.0423707070999075,0.38747767260950855,-3.654893034490399,3.654893034490399,chr10:67000000-67500000
chr10,67500000,68000000,7.164409518689113,1.453041176608556,-5.711368342080557,5.711368342080557,chr10:67500000-68000000
chr10,68000000,68500000,8.014064985786684,4.839991848688232,-3.1740731370984516,3.1740731370984516,chr10:68000000-68500000
chr10,68500000,69000000,3.0832141517142464,2.405111304876949,-0.6781028468372976,0.6781028468372976,chr10:68500000-69000000
chr10,69000000,69500000,3.52498643763262,4.358028087031018,0.8330416493983979,0.8330416493983979,chr10:69000000-69500000
chr10,69500000,70000000,20.460358377443804,22.4285333858304,1.968175008386595,1.968175008386595,chr10:69500000-70000000
chr10,70000000,70500000,16.96945447371152,24.043700035904426,7.074245562192907,7.074245562192907,chr10:70000000-70500000
chr10,70500000,71000000,16.524567809308845,18.948211425343317,2.4236436160344716,2.4236436160344716,chr10:70500000-71000000
chr10,71000000,71500000,15.546970594839845,20.582894294553256,5.035923699713411,5.035923699713411,chr10:71000000-71500000
chr10,71500000,72000000,20.19031787298781,19.62369566366561,-0.5666222093221975,0.5666222093221975,chr10:71500000-72000000
chr10,72000000,72500000,15.153823838708865,17.79093480963476,2.637110970925894,2.637110970925894,chr10:72000000-72500000
chr10,72500000,73000000,19.172926662887953,24.87284717883949,5.699920515951536,5.699920515951536,chr10:72500000-73000000
chr10,73000000,73500000,19.108264943080343,12.926634926767711,-6.181630016312631,6.181630016312631,chr10:73000000-73500000
chr10,73500000,74000000,17.244514310068524,16.20700373169652,-1.0375105783720038,1.0375105783720038,chr10:73500000-74000000
chr10,74000000,74500000,65.15190209450876,63.91517241789293,-1.2367296766158233,1.2367296766158233,chr10:74000000-74500000
chr10,74500000,75000000,22.528574685101205,21.25219027215739,-1.2763844129438162,1.2763844129438162,chr10:74500000-75000000
chr10,75000000,75500000,23.861258438888655,24.543735652694902,0.6824772138062478,0.6824772138062478,chr10:75000000-75500000
chr10,75500000,76000000,18.202705795004558,21.70728991228833,3.5045841172837733,3.5045841172837733,chr10:75500000-76000000
chr10,76000000,76500000,22.313619503632495,6.653568400619055,-15.66005110301344,15.66005110301344,chr10:76000000-76500000
chr10,76500000,77000000,34.437958841958334,46.01030582475131,11.572346982792979,11.572346982792979,chr10:76500000-77000000
chr10,77000000,77500000,28.905514496948673,35.25540230728142,6.349887810332749,6.349887810332749,chr10:77000000-77500000
chr10,77500000,78000000,9.496418200065134,8.26206423836378,-1.2343539617013537,1.2343539617013537,chr10:77500000-78000000
chr10,78000000,78500000,4.026955164391773,1.49658773156268,-2.530367432829093,2.530367432829093,chr10:78000000-78500000
chr10,78500000,79000000,9.698640914855325,4.317015665347832,-5.3816252495074925,5.3816252495074925,chr10:78500000-79000000
chr10,79000000,79500000,12.437905770230532,8.256180174418395,-4.1817255958121375,4.1817255958121375,chr10:79000000-79500000
chr10,79500000,80000000,9.075607468507185,9.557080836815702,0.4814733683085173,0.4814733683085173,chr10:79500000-80000000
chr10,80000000,80500000,11.955151825963593,10.447173435194378,-1.5079783907692157,1.5079783907692157,chr10:80000000-80500000
chr10,80500000,81000000,33.6053038497974,49.340460686016314,15.735156836218913,15.735156836218913,chr10:80500000-81000000
chr10,81000000,81500000,33.845655007334734,24.29087381386853,-9.554781193466205,9.554781193466205,chr10:81000000-81500000
chr10,81500000,82000000,50.784665629285755,26.65595207153601,-24.128713557749744,24.128713557749744,chr10:81500000-82000000
chr10,82000000,82500000,56.22867181469898,48.91692716820063,-7.311744646498347,7.311744646498347,chr10:82000000-82500000
chr10,82500000,83000000,2.881151367065171,3.647263717111806,0.7661123500466349,0.7661123500466349,chr10:82500000-83000000
chr10,83000000,83500000,1.751211012045015,1.5520227014486807,-0.19918831059633435,0.19918831059633435,chr10:83000000-83500000
chr10,83500000,84000000,1.372777941380266,4.4559933726225935,3.083215431242327,3.083215431242327,chr10:83500000-84000000
chr10,84000000,84500000,4.74492475049547,0.0,-4.74492475049547,4.74492475049547,chr10:84000000-84500000
chr10,84500000,85000000,0.0,0.0,0.0,0.0,chr10:84500000-85000000
chr10,85000000,85500000,6.080515262165813,1.9555325188257866,-4.124982743340026,4.124982743340026,chr10:85000000-85500000
chr10,85500000,86000000,17.569670109988937,16.07185851887114,-1.4978115911177987,1.4978115911177987,chr10:85500000-86000000
chr10,86000000,86500000,12.02483913571217,16.956693959135546,4.931854823423375,4.931854823423375,chr10:86000000-86500000
chr10,86500000,87000000,4.270064288669706,3.160507421163211,-1.1095568675064955,1.1095568675064955,chr10:86500000-87000000
chr10,87000000,87500000,2.647576280319494,2.911385915117022,0.2638096347975276,0.2638096347975276,chr10:87000000-87500000
chr10,87500000,88000000,15.513538300584141,20.499052657204114,4.985514356619973,4.985514356619973,chr10:87500000-88000000
chr10,88000000,88500000,20.94284211786632,30.07578273580705,9.13294061794073,9.13294061794073,chr10:88000000-88500000
chr10,88500000,89000000,20.00774875685427,27.359397753552173,7.351648996697904,7.351648996697904,chr10:88500000-89000000
chr10,89000000,89500000,15.228250905556072,17.019985863680372,1.7917349581242998,1.7917349581242998,chr10:89000000-89500000
chr10,89500000,90000000,26.685751267807998,33.34184641688897,6.656095149080972,6.656095149080972,chr10:89500000-90000000
chr10,90000000,90500000,9.321062777933351,10.257932289715589,0.9368695117822377,0.9368695117822377,chr10:90000000-90500000
chr10,90500000,91000000,13.939569167524361,16.31942600646515,2.379856838940789,2.379856838940789,chr10:90500000-91000000
chr10,91000000,91500000,15.705089205272994,20.259232724260748,4.554143518987754,4.554143518987754,chr10:91000000-91500000
chr10,91500000,92000000,10.888234306340122,7.733167808568739,-3.155066497771383,3.155066497771383,chr10:91500000-92000000
chr10,92000000,92500000,0.0,0.0,0.0,0.0,chr10:92000000-92500000
chr10,92500000,93000000,24.02275987397916,28.401285813524353,4.378525939545192,4.378525939545192,chr10:92500000-93000000
chr10,93000000,93500000,13.724204667394597,14.610780626579492,0.8865759591848956,0.8865759591848956,chr10:93000000-93500000
chr10,93500000,94000000,14.228518183809161,13.48656971243872,-0.7419484713704403,0.7419484713704403,chr10:93500000-94000000
chr10,94000000,94500000,34.40823434492611,42.10988665392247,7.7016523089963655,7.7016523089963655,chr10:94000000-94500000
chr10,94500000,95000000,19.025413425936566,18.620450048550403,-0.4049633773861636,0.4049633773861636,chr10:94500000-95000000
chr10,95000000,95500000,25.86542174181492,17.912503067447236,-7.952918674367684,7.952918674367684,chr10:95000000-95500000
chr10,95500000,96000000,8.030289035191176,8.432510885285886,0.4022218500947101,0.4022218500947101,chr10:95500000-96000000
chr10,96000000,96500000,16.544970195058106,19.109602103871087,2.5646319088129808,2.5646319088129808,chr10:96000000-96500000
chr10,96500000,97000000,16.991322102633234,10.892390421695197,-6.098931680938037,6.098931680938037,chr10:96500000-97000000
chr10,97000000,97500000,18.879925657522225,21.964137175628657,3.0842115181064322,3.0842115181064322,chr10:97000000-97500000
chr10,97500000,98000000,12.347732758259706,13.504324839712751,1.156592081453045,1.156592081453045,chr10:97500000-98000000
chr10,98000000,98500000,27.39613843300209,24.946205289731996,-2.449933143270094,2.449933143270094,chr10:98000000-98500000
chr10,98500000,99000000,20.294134116543017,20.32630228701056,0.03216817046754272,0.03216817046754272,chr10:98500000-99000000
chr10,99000000,99500000,34.30484044704171,42.433413522374735,8.128573075333023,8.128573075333023,chr10:99000000-99500000
chr10,99500000,100000000,21.021707588881874,5.350664008200287,-15.671043580681587,15.671043580681587,chr10:99500000-100000000
chr10,100000000,100500000,17.04406991901465,25.98909852962402,8.94502861060937,8.94502861060937,chr10:100000000-100500000
chr10,100500000,101000000,10.04864948967938,7.290221428774411,-2.7584280609049694,2.7584280609049694,chr10:100500000-101000000
chr10,101000000,101500000,28.808973283587473,30.41488336680727,1.605910083219797,1.605910083219797,chr10:101000000-101500000
chr10,101500000,102000000,18.171464600674028,15.2635872613613,-2.907877339312728,2.907877339312728,chr10:101500000-102000000
chr10,102000000,102500000,16.776354163948138,30.855056695649576,14.078702531701438,14.078702531701438,chr10:102000000-102500000
chr10,102500000,103000000,21.55316951868744,37.78463177079767,16.231462252110227,16.231462252110227,chr10:102500000-103000000
chr10,103000000,103500000,13.588498616277445,14.699966144139166,1.1114675278617216,1.1114675278617216,chr10:103000000-103500000
chr10,103500000,104000000,19.513255892679638,30.53689639958376,11.023640506904123,11.023640506904123,chr10:103500000-104000000
chr10,104000000,104500000,42.438405904154976,55.01531528205088,12.576909377895902,12.576909377895902,chr10:104000000-104500000
chr10,104500000,105000000,30.0692666645501,22.221724580497384,-7.847542084052716,7.847542084052716,chr10:104500000-105000000
chr10,105000000,105500000,14.995781756207728,11.39411495920167,-3.601666797006059,3.601666797006059,chr10:105000000-105500000
chr10,105500000,106000000,25.934022448259217,21.778941091646487,-4.15508135661273,4.15508135661273,chr10:105500000-106000000
chr10,106000000,106500000,12.574946806215813,17.22227829144598,4.647331485230168,4.647331485230168,chr10:106000000-106500000
chr10,106500000,107000000,0.0,0.0,0.0,0.0,chr10:106500000-107000000
chr10,107000000,107500000,0.0,0.0,0.0,0.0,chr10:107000000-107500000
chr10,107500000,108000000,5.83211965402727,3.4817397372897885,-2.3503799167374817,2.3503799167374817,chr10:107500000-108000000
chr10,108000000,108500000,1.388727925459018,0.5126349120472,-0.8760930134118179,0.8760930134118179,chr10:108000000-108500000
chr10,108500000,109000000,7.116486810384807,4.881924052113471,-2.2345627582713368,2.2345627582713368,chr10:108500000-109000000
chr10,109000000,109500000,2.811321543046509,2.337385798075113,-0.4739357449713961,0.4739357449713961,chr10:109000000-109500000
chr10,109500000,110000000,0.2900959573140958,0.6780858853968178,0.387989928082722,0.387989928082722,chr10:109500000-110000000
chr10,110000000,110500000,4.510186440625618,6.449918883495432,1.939732442869814,1.939732442869814,chr10:110000000-110500000
chr10,110500000,111000000,0.6735027444773707,0.0,-0.6735027444773707,0.6735027444773707,chr10:110500000-111000000
chr10,111000000,111500000,1.2184029454770295,0.1937388320642015,-1.024664113412828,1.024664113412828,chr10:111000000-111500000
chr10,111500000,112000000,25.31484361792573,34.653333086196405,9.338489468270673,9.338489468270673,chr10:111500000-112000000
chr10,112000000,112500000,14.300681867114077,23.225794451487506,8.925112584373428,8.925112584373428,chr10:112000000-112500000
chr10,112500000,113000000,17.144614540581554,22.900410279605293,5.755795739023739,5.755795739023739,chr10:112500000-113000000
chr10,113000000,113500000,1.589444557635142,0.6374875586933434,-0.9519569989417985,0.9519569989417985,chr10:113000000-113500000
chr10,113500000,114000000,14.140793470520766,14.384401717186982,0.2436082466662164,0.2436082466662164,chr10:113500000-114000000
chr10,114000000,114500000,16.440650949374117,14.418699495998052,-2.021951453376065,2.021951453376065,chr10:114000000-114500000
chr10,114500000,115000000,25.678038069610018,23.677638736915622,-2.0003993326943963,2.0003993326943963,chr10:114500000-115000000
chr10,115000000,115500000,18.314652031685206,18.761686242253187,0.4470342105679812,0.4470342105679812,chr10:115000000-115500000
chr10,115500000,116000000,15.197588385905432,24.634428477819682,9.43684009191425,9.43684009191425,chr10:115500000-116000000
chr10,116000000,116500000,11.046231581188264,14.995043151122944,3.94881156993468,3.94881156993468,chr10:116000000-116500000
chr10,116500000,117000000,14.404951060028802,14.833237890876374,0.428286830847572,0.428286830847572,chr10:116500000-117000000
chr10,117000000,117500000,1.0935589147218736,0.0,-1.0935589147218736,1.0935589147218736,chr10:117000000-117500000
chr10,117500000,118000000,12.078756595141844,7.7871895236569,-4.291567071484944,4.291567071484944,chr10:117500000-118000000
chr10,118000000,118500000,10.408925760104536,17.92964267935544,7.520716919250903,7.520716919250903,chr10:118000000-118500000
chr10,118500000,119000000,16.402732697230043,22.43778055783699,6.035047860606948,6.035047860606948,chr10:118500000-119000000
